transaction_id,store_id,product_id,quantity,price,transaction_date
75026,89,557,6,214.09,2022-12-20
75027,66,129,2,427.71,2024-03-30
75028,94,123,4,491.12,2024-03-10
75029,40,668,3,281.42,2022-12-05
75030,66,702,9,466.24,2022-11-01
75031,22,412,9,220.23,2022-09-10
75032,3,904,9,295.13,2022-10-18
75033,65,634,1,337.14,2023-05-16
75034,38,878,3,158.83,2023-08-18
75035,70,542,2,417.37,2023-12-11
75036,65,93,2,108.17,2022-09-22
75037,46,367,6,275.5,2022-10-19
75038,84,71,8,402.92,2023-07-12
75039,89,365,8,483.77,2022-09-04
75040,58,236,2,447.47,2022-11-17
75041,69,525,9,174.53,2024-04-02
75042,42,48,2,409.38,2024-05-17
75043,49,177,6,103.0,2023-11-23
75044,11,788,2,358.07,2024-05-28
75045,67,736,4,12.93,2022-12-27
75046,71,628,9,216.9,2023-10-23
75047,6,367,1,359.1,2022-09-18
75048,76,621,9,371.5,2023-09-01
75049,54,196,5,35.45,2023-01-13
75050,90,320,6,192.09,2024-04-09
75051,92,88,5,475.09,2024-02-28
75052,66,713,5,106.58,2022-12-16
75053,62,100,2,113.91,2024-01-14
75054,42,380,6,356.45,2023-10-08
75055,39,336,2,441.69,2024-06-11
75056,73,148,9,95.01,2024-01-21
75057,81,311,3,234.98,2022-10-25
75058,43,164,3,228.57,2024-01-04
75059,16,923,6,58.14,2024-04-28
75060,68,451,2,20.29,2023-01-26
75061,73,985,3,95.29,2022-12-28
75062,53,429,2,239.13,2023-09-19
75063,57,583,2,115.92,2024-06-16
75064,97,678,7,37.3,2024-04-26
75065,40,672,6,198.8,2024-04-21
75066,17,513,5,466.4,2024-04-25
75067,53,27,3,492.32,2023-01-11
75068,84,902,6,409.52,2023-08-21
75069,74,654,4,310.11,2023-12-16
75070,59,908,2,348.39,2023-05-19
75071,87,446,6,447.03,2024-04-26
75072,49,917,5,125.37,2023-07-05
75073,52,868,3,404.47,2023-05-25
75074,23,855,1,79.73,2023-03-07
75075,23,415,8,23.2,2024-05-05
75076,3,508,1,104.21,2023-08-21
75077,85,984,3,117.44,2024-02-18
75078,3,507,9,482.12,2024-01-09
75079,60,734,1,78.28,2022-10-02
75080,66,871,2,315.45,2024-04-06
75081,66,385,4,439.24,2023-11-22
75082,40,691,3,23.72,2024-05-28
75083,49,729,1,398.78,2024-03-16
75084,21,330,3,484.13,2023-07-27
75085,25,912,3,33.05,2024-03-12
75086,48,389,6,245.45,2023-01-21
75087,66,88,4,435.28,2024-01-06
75088,83,701,7,36.72,2022-10-25
75089,52,772,6,99.59,2024-04-28
75090,84,617,9,462.34,2023-07-04
75091,21,296,8,70.59,2022-09-28
75092,47,80,2,235.76,2023-09-10
75093,25,209,9,138.45,2022-11-25
75094,41,293,4,133.21,2024-05-12
75095,32,138,1,66.27,2024-01-27
75096,38,811,5,226.62,2024-01-16
75097,22,975,7,203.01,2024-07-27
75098,19,697,1,256.47,2024-05-12
75099,22,106,7,337.24,2022-12-24
75100,41,627,6,276.26,2023-06-03
75101,28,545,8,89.37,2023-07-29
75102,26,509,6,188.78,2023-09-28
75103,75,276,3,212.59,2024-02-13
75104,8,202,7,261.85,2024-05-16
75105,32,584,6,229.53,2022-11-19
75106,44,17,1,112.44,2024-08-27
75107,12,875,2,393.57,2022-12-27
75108,83,983,4,109.02,2024-05-12
75109,72,848,6,269.49,2023-02-23
75110,93,931,2,484.05,2024-05-29
75111,82,924,1,136.4,2022-10-25
75112,94,272,5,163.51,2024-01-27
75113,14,435,5,215.45,2024-02-25
75114,30,8,3,333.58,2023-09-28
75115,76,629,1,462.44,2023-08-06
75116,53,396,4,415.38,2023-01-14
75117,95,307,2,417.09,2022-12-16
75118,51,806,8,316.36,2023-01-23
75119,80,108,5,448.2,2024-01-15
75120,46,364,6,158.64,2024-06-25
75121,97,575,8,241.45,2022-12-21
75122,71,374,7,149.41,2024-05-14
75123,84,213,6,324.79,2024-01-28
75124,38,981,1,47.45,2023-05-18
75125,71,144,6,408.45,2023-06-01
75126,56,637,8,89.99,2023-11-11
75127,16,258,3,174.59,2023-04-21
75128,72,670,8,476.57,2024-07-14
75129,33,62,7,132.2,2023-10-07
75130,52,618,3,44.11,2024-02-20
75131,82,299,3,54.45,2023-12-14
75132,33,457,5,28.51,2024-01-28
75133,75,654,8,229.75,2022-09-24
75134,47,565,2,311.68,2023-12-29
75135,28,236,6,497.96,2024-02-08
75136,39,812,4,23.42,2024-08-17
75137,15,147,9,435.87,2023-12-30
75138,54,684,4,433.95,2022-12-07
75139,32,32,5,144.7,2023-08-02
75140,12,144,8,303.46,2023-12-25
75141,71,891,2,277.02,2024-05-13
75142,11,705,3,64.78,2022-09-07
75143,18,7,4,143.66,2023-02-25
75144,67,964,9,102.41,2023-05-09
75145,36,257,5,181.48,2023-09-16
75146,37,448,6,350.64,2023-01-10
75147,94,785,4,171.41,2024-07-15
75148,71,359,1,300.94,2024-03-10
75149,65,696,3,364.42,2022-12-15
75150,24,664,5,105.78,2024-08-06
75151,40,730,6,156.93,2022-10-27
75152,75,679,6,322.38,2023-02-15
75153,96,61,4,203.25,2023-03-22
75154,29,249,3,318.55,2024-08-18
75155,55,770,2,254.17,2023-04-12
75156,40,955,4,216.32,2023-11-10
75157,56,246,5,14.16,2023-04-03
75158,89,721,8,123.66,2023-10-17
75159,36,195,4,386.08,2023-01-29
75160,59,14,7,256.74,2023-03-30
75161,85,825,5,222.28,2023-09-20
75162,82,701,4,98.92,2023-03-13
75163,65,651,9,26.62,2024-01-03
75164,42,860,1,380.37,2023-07-11
75165,61,178,6,460.74,2023-07-29
75166,31,979,6,167.82,2023-05-12
75167,69,503,5,308.14,2023-08-12
75168,68,926,5,102.9,2023-04-30
75169,80,866,7,128.01,2022-11-05
75170,54,364,6,220.19,2023-06-08
75171,50,572,3,168.34,2024-05-26
75172,3,391,8,422.88,2024-04-27
75173,45,865,2,131.89,2024-07-09
75174,85,675,6,82.3,2023-03-25
75175,68,100,3,210.34,2024-03-09
75176,56,383,8,61.14,2022-09-12
75177,51,40,4,439.33,2024-04-08
75178,23,449,1,110.28,2023-02-06
75179,9,313,9,19.25,2024-01-09
75180,23,823,7,323.46,2023-08-01
75181,70,488,2,146.62,2022-12-07
75182,54,942,1,163.78,2024-08-14
75183,25,927,5,356.07,2022-11-16
75184,1,522,8,476.78,2023-03-18
75185,13,726,6,161.08,2023-04-08
75186,79,379,9,83.13,2023-10-14
75187,46,118,3,125.04,2023-04-04
75188,91,216,2,318.96,2022-11-02
75189,73,84,5,258.29,2023-07-16
75190,16,189,8,158.53,2024-03-02
75191,16,326,6,325.25,2023-02-18
75192,51,455,8,278.76,2023-08-21
75193,7,423,9,311.83,2024-02-20
75194,8,377,5,371.48,2023-12-21
75195,38,807,8,362.24,2023-10-29
75196,19,738,2,466.42,2024-07-10
75197,4,846,3,344.26,2024-05-24
75198,53,200,6,418.86,2024-05-21
75199,2,791,7,238.04,2023-06-11
75200,53,105,8,107.83,2024-05-13
75201,72,450,4,409.23,2023-06-15
75202,5,655,7,377.99,2023-07-31
75203,22,85,2,477.47,2024-05-12
75204,11,855,9,177.42,2023-11-13
75205,47,472,8,381.41,2023-06-15
75206,68,123,7,181.41,2023-11-11
75207,10,623,2,272.38,2023-10-29
75208,31,386,1,101.87,2022-11-11
75209,97,42,1,387.83,2023-10-26
75210,76,478,1,476.41,2024-03-22
75211,49,323,1,365.41,2023-10-03
75212,80,81,3,270.21,2022-09-19
75213,5,501,2,403.1,2023-02-14
75214,90,186,8,111.96,2024-06-08
75215,96,66,1,408.06,2023-02-05
75216,58,792,4,300.91,2024-02-09
75217,7,347,8,326.25,2022-10-04
75218,5,302,2,114.8,2023-08-06
75219,2,944,1,141.96,2023-11-02
75220,8,424,4,369.06,2024-05-04
75221,83,114,7,205.98,2024-03-10
75222,77,956,9,481.23,2022-09-22
75223,6,264,1,31.09,2023-04-06
75224,82,2,7,170.96,2022-11-18
75225,94,60,4,212.22,2023-04-27
75226,42,301,1,362.48,2022-09-04
75227,32,500,3,67.15,2023-01-16
75228,98,355,2,325.26,2022-11-05
75229,62,29,9,468.16,2024-01-12
75230,82,389,3,198.91,2023-06-25
75231,13,72,1,180.9,2023-04-29
75232,47,47,5,203.84,2023-10-08
75233,24,760,1,171.05,2023-09-13
75234,39,249,1,322.53,2024-06-06
75235,49,263,1,109.07,2023-08-23
75236,23,887,5,303.25,2023-03-19
75237,23,738,2,198.85,2023-01-19
75238,21,200,7,26.52,2024-07-08
75239,29,866,4,168.6,2024-03-04
75240,70,37,8,301.2,2022-11-12
75241,8,331,8,355.22,2023-08-24
75242,40,747,6,66.54,2023-07-25
75243,72,582,2,276.27,2022-10-07
75244,40,818,9,373.44,2024-05-03
75245,17,421,3,284.91,2023-01-13
75246,22,131,7,70.73,2022-12-28
75247,85,873,5,43.65,2024-06-22
75248,97,659,7,213.71,2023-12-28
75249,11,405,1,47.81,2024-04-30
75250,31,587,2,355.13,2023-09-05
75251,74,870,8,156.04,2023-07-01
75252,13,721,4,269.66,2023-03-20
75253,23,290,4,302.1,2024-03-23
75254,23,938,4,322.63,2024-05-25
75255,15,851,6,68.54,2023-08-10
75256,21,237,4,252.78,2023-01-17
75257,7,936,4,425.72,2023-12-20
75258,15,841,6,182.88,2024-05-04
75259,38,352,2,224.86,2023-06-11
75260,10,915,5,123.35,2024-05-30
75261,33,669,4,246.49,2023-07-16
75262,87,54,8,334.11,2024-08-17
75263,85,172,8,220.82,2023-05-31
75264,12,878,3,138.72,2024-05-03
75265,90,937,7,228.43,2024-03-05
75266,9,618,9,57.37,2022-12-16
75267,68,120,7,330.32,2024-01-14
75268,42,610,4,114.67,2023-05-22
75269,10,38,9,252.34,2023-12-07
75270,98,711,5,238.0,2023-05-03
75271,66,849,9,307.36,2022-12-26
75272,61,53,2,32.75,2023-12-22
75273,69,309,6,333.28,2022-12-15
75274,12,685,3,240.91,2024-08-19
75275,11,475,6,383.64,2024-01-20
75276,45,591,3,182.47,2024-07-29
75277,31,394,5,22.7,2023-04-14
75278,32,643,9,124.75,2023-08-12
75279,37,470,5,166.77,2023-10-14
75280,67,282,4,267.79,2024-05-05
75281,24,720,5,353.68,2023-10-20
75282,13,741,1,92.25,2022-09-07
75283,16,807,9,413.97,2022-09-22
75284,64,977,8,328.49,2023-02-06
75285,16,215,4,149.96,2023-09-11
75286,35,523,2,213.27,2023-03-15
75287,47,818,2,151.34,2022-09-21
75288,21,627,2,499.77,2023-07-26
75289,70,521,4,5.62,2024-04-15
75290,49,623,9,325.47,2023-02-27
75291,21,130,8,106.03,2023-03-28
75292,19,969,9,299.11,2022-11-24
75293,61,770,5,371.9,2024-05-09
75294,92,549,9,123.53,2022-10-30
75295,7,119,3,388.02,2023-03-28
75296,51,638,9,385.21,2024-07-21
75297,85,854,4,170.68,2024-01-27
75298,59,280,8,154.16,2023-09-26
75299,47,206,7,343.22,2023-06-18
75300,8,578,8,472.16,2023-01-10
75301,25,484,1,240.58,2023-06-26
75302,47,239,3,66.4,2023-03-16
75303,56,696,6,234.51,2024-06-06
75304,18,506,9,324.17,2024-01-19
75305,92,661,8,323.17,2023-06-02
75306,74,654,3,206.66,2023-08-10
75307,92,22,1,197.46,2023-08-31
75308,42,258,2,481.67,2024-02-25
75309,91,433,8,352.35,2024-03-21
75310,77,100,6,434.71,2023-07-23
75311,41,357,8,447.94,2024-06-30
75312,35,244,3,339.64,2024-01-14
75313,60,554,1,289.87,2023-05-11
75314,41,475,6,9.78,2023-09-30
75315,27,48,8,63.82,2023-11-10
75316,70,300,9,291.92,2024-08-14
75317,54,923,8,198.74,2023-07-05
75318,95,104,4,111.03,2023-01-23
75319,54,495,5,253.16,2023-04-03
75320,78,886,9,365.39,2022-11-18
75321,96,679,8,284.12,2023-02-11
75322,81,605,5,276.04,2024-07-28
75323,17,58,9,439.8,2024-06-18
75324,31,517,2,475.11,2024-03-15
75325,29,934,6,221.23,2024-05-18
75326,9,877,1,247.66,2024-02-26
75327,31,90,2,14.72,2023-11-12
75328,65,964,6,255.61,2023-05-28
75329,24,949,4,196.56,2023-08-26
75330,87,344,6,174.94,2024-01-25
75331,93,94,6,426.92,2022-12-29
75332,71,179,6,121.49,2024-08-13
75333,44,519,4,447.64,2024-06-23
75334,2,288,6,156.6,2024-01-09
75335,1,295,6,415.44,2023-05-21
75336,35,706,1,275.21,2023-09-10
75337,39,223,6,455.2,2024-01-28
75338,31,279,1,179.44,2022-10-25
75339,5,277,1,399.92,2024-03-28
75340,49,941,9,147.23,2023-10-25
75341,77,248,1,161.99,2024-05-16
75342,11,255,8,119.59,2024-02-27
75343,29,393,9,78.0,2023-04-24
75344,66,941,3,214.53,2022-11-08
75345,7,144,1,270.81,2023-02-08
75346,45,394,6,391.3,2022-09-21
75347,78,517,7,496.11,2023-05-21
75348,54,326,9,484.24,2022-09-17
75349,54,165,2,423.85,2024-04-19
75350,99,538,3,458.8,2023-05-02
75351,10,525,9,67.25,2024-03-21
75352,87,542,3,54.68,2023-05-03
75353,37,223,7,499.38,2023-05-20
75354,11,135,6,57.81,2023-12-25
75355,76,218,7,495.19,2024-02-24
75356,13,676,9,77.52,2023-10-10
75357,12,915,4,239.63,2023-08-29
75358,31,17,8,377.55,2024-05-19
75359,65,816,9,389.43,2024-01-11
75360,39,477,6,480.23,2023-09-17
75361,27,460,6,300.56,2023-08-29
75362,84,415,1,27.97,2024-05-12
75363,16,114,3,8.3,2024-01-05
75364,46,964,9,12.79,2023-09-04
75365,81,460,4,254.23,2023-01-22
75366,40,514,2,131.29,2022-09-15
75367,10,65,4,342.69,2022-11-27
75368,73,160,5,423.92,2023-07-21
75369,91,36,3,360.87,2022-11-22
75370,76,608,8,52.68,2023-09-15
75371,83,525,3,253.29,2024-02-11
75372,13,215,9,492.62,2024-07-17
75373,60,615,2,11.19,2023-06-23
75374,83,555,8,120.43,2023-12-31
75375,2,121,6,208.14,2024-05-21
75376,42,247,1,492.29,2022-10-18
75377,97,557,7,136.56,2023-09-01
75378,59,897,8,391.17,2023-03-26
75379,58,95,3,230.42,2022-11-20
75380,13,645,8,210.48,2023-10-09
75381,97,49,8,97.89,2022-11-27
75382,29,738,1,346.28,2024-07-19
75383,28,640,3,194.75,2023-01-27
75384,20,254,1,231.0,2023-01-06
75385,63,501,3,66.8,2023-05-24
75386,69,79,4,31.2,2023-05-26
75387,31,767,1,76.47,2023-12-28
75388,49,753,5,395.69,2024-08-24
75389,9,333,4,151.84,2024-06-02
75390,64,724,8,62.63,2024-04-11
75391,78,549,7,143.45,2023-09-11
75392,94,497,3,288.26,2023-10-21
75393,75,802,1,405.26,2023-08-19
75394,93,431,1,273.62,2022-11-12
75395,14,308,9,439.75,2023-02-08
75396,51,977,5,282.48,2024-07-23
75397,13,796,5,305.65,2023-01-28
75398,53,958,7,305.31,2023-01-17
75399,65,504,7,62.47,2023-09-03
75400,18,402,8,427.22,2023-12-25
75401,94,79,6,472.12,2023-08-02
75402,4,934,5,499.09,2024-07-11
75403,67,334,7,355.35,2024-05-05
75404,8,257,9,316.47,2023-01-31
75405,25,906,5,372.03,2023-10-17
75406,50,426,6,403.99,2022-09-01
75407,32,766,7,173.47,2023-10-06
75408,58,803,7,434.6,2023-11-14
75409,91,189,8,210.39,2024-06-11
75410,30,306,8,353.12,2022-12-25
75411,3,924,3,323.43,2024-08-21
75412,70,215,7,194.09,2023-07-14
75413,38,615,1,469.94,2024-08-02
75414,1,99,2,373.56,2022-10-10
75415,40,687,2,448.67,2023-01-31
75416,11,867,5,376.48,2023-11-16
75417,28,421,3,122.25,2023-11-27
75418,50,358,7,54.82,2023-11-11
75419,38,871,2,241.23,2023-08-03
75420,62,575,6,340.94,2024-02-22
75421,67,846,1,55.66,2023-11-01
75422,18,641,5,458.7,2023-06-07
75423,98,813,7,170.3,2023-05-21
75424,2,584,5,117.07,2024-07-03
75425,27,676,1,104.94,2022-10-12
75426,53,773,4,226.62,2024-06-08
75427,64,884,1,156.12,2024-05-24
75428,50,911,9,488.64,2022-10-23
75429,98,868,9,76.03,2022-12-21
75430,15,890,9,209.07,2023-11-01
75431,51,198,1,314.36,2024-05-18
75432,33,579,9,277.85,2022-12-06
75433,22,261,2,243.76,2024-07-15
75434,74,261,2,176.82,2024-07-13
75435,89,539,2,112.53,2023-12-11
75436,72,334,9,433.68,2023-05-01
75437,5,298,8,245.69,2023-02-12
75438,33,935,5,209.38,2022-12-14
75439,52,288,8,28.98,2022-11-30
75440,37,703,3,447.36,2023-04-30
75441,89,571,6,71.09,2024-04-18
75442,48,114,4,280.84,2023-05-11
75443,61,783,8,64.35,2023-09-09
75444,56,852,7,270.6,2022-08-31
75445,45,549,1,215.45,2023-04-13
75446,90,213,1,309.14,2024-07-08
75447,15,635,4,241.68,2024-01-28
75448,44,115,9,56.59,2023-07-06
75449,93,621,3,467.9,2024-02-11
75450,6,579,5,423.65,2023-03-24
75451,74,972,2,427.63,2022-09-16
75452,32,455,7,175.66,2024-08-15
75453,86,541,2,236.13,2023-09-14
75454,85,906,8,176.9,2023-10-15
75455,85,124,7,445.82,2023-02-27
75456,89,644,4,309.19,2023-08-05
75457,51,839,2,313.4,2023-01-04
75458,6,685,8,362.64,2022-11-27
75459,76,569,5,260.47,2024-03-12
75460,32,227,1,315.57,2024-06-15
75461,35,301,4,374.74,2023-07-28
75462,33,582,4,160.99,2022-09-25
75463,31,606,4,383.13,2024-02-15
75464,70,856,6,144.5,2024-05-01
75465,20,607,9,437.54,2023-03-04
75466,38,915,1,217.09,2024-07-08
75467,4,451,3,242.4,2024-05-21
75468,73,869,3,229.24,2022-12-21
75469,50,481,2,232.85,2022-09-24
75470,63,399,2,427.28,2022-12-18
75471,86,281,7,440.75,2023-11-10
75472,54,753,5,47.76,2023-06-18
75473,47,569,7,316.96,2024-08-05
75474,53,849,8,55.15,2023-05-28
75475,19,943,8,491.84,2022-12-17
75476,91,808,5,174.63,2022-09-18
75477,40,150,5,304.87,2022-10-13
75478,23,479,6,96.18,2022-12-23
75479,51,73,1,27.52,2024-04-25
75480,14,563,4,47.97,2023-08-17
75481,24,716,9,33.26,2023-04-24
75482,4,251,8,470.71,2024-06-19
75483,86,525,3,387.03,2023-11-06
75484,22,929,5,359.02,2024-08-19
75485,60,160,4,292.09,2023-05-27
75486,40,694,9,44.95,2024-04-02
75487,97,196,3,363.93,2023-08-06
75488,93,974,1,283.83,2024-05-02
75489,88,165,2,105.72,2024-05-16
75490,93,908,4,112.34,2024-06-29
75491,92,751,4,26.39,2022-11-09
75492,78,309,4,469.53,2023-08-06
75493,22,377,5,53.08,2023-05-24
75494,87,569,7,295.8,2023-09-17
75495,33,868,1,315.38,2024-06-09
75496,48,850,2,380.88,2024-07-12
75497,16,161,5,313.19,2023-11-05
75498,44,476,2,47.95,2022-11-04
75499,53,311,6,73.9,2024-05-02
75500,79,751,4,205.76,2022-12-16
75501,99,151,5,279.96,2023-06-16
75502,32,61,2,53.98,2022-09-09
75503,46,332,9,114.67,2022-10-04
75504,10,568,2,291.55,2022-11-29
75505,82,279,6,387.08,2023-11-17
75506,74,929,5,432.05,2023-02-05
75507,73,700,7,166.05,2022-11-02
75508,97,597,2,389.31,2023-11-01
75509,9,268,2,309.04,2024-08-12
75510,76,718,6,351.38,2023-12-13
75511,53,700,3,24.57,2023-05-25
75512,15,475,9,73.58,2023-09-19
75513,40,869,9,337.46,2024-07-23
75514,65,113,3,15.87,2022-10-12
75515,3,779,3,451.23,2024-08-02
75516,53,418,2,131.46,2024-05-04
75517,36,300,9,435.46,2023-04-21
75518,43,395,8,63.12,2022-09-19
75519,64,59,6,205.8,2023-07-11
75520,70,193,8,107.51,2023-05-27
75521,3,161,9,204.16,2023-03-08
75522,7,945,7,211.98,2022-12-01
75523,9,771,4,170.06,2024-08-03
75524,40,797,5,438.84,2024-08-12
75525,77,960,1,31.09,2024-05-08
75526,15,519,1,79.83,2023-09-06
75527,67,159,7,397.69,2024-06-16
75528,52,104,4,203.43,2022-11-17
75529,11,779,2,410.63,2023-01-24
75530,56,350,5,56.47,2023-10-26
75531,84,896,7,130.13,2024-08-10
75532,62,440,5,384.6,2024-02-02
75533,96,84,7,482.78,2023-06-04
75534,53,414,8,67.42,2023-06-19
75535,53,411,4,245.99,2024-03-23
75536,52,341,7,358.85,2023-11-30
75537,50,476,7,255.06,2024-01-30
75538,49,578,4,377.1,2023-08-25
75539,12,462,4,364.35,2023-09-07
75540,25,369,2,433.28,2022-10-22
75541,82,946,4,161.67,2023-09-15
75542,80,273,5,425.98,2023-08-06
75543,49,859,6,24.17,2023-04-10
75544,45,174,7,350.09,2022-11-23
75545,70,462,3,182.83,2022-12-25
75546,27,454,6,306.63,2023-01-21
75547,71,41,4,301.67,2023-04-12
75548,74,513,1,484.88,2024-02-13
75549,92,895,5,405.17,2023-03-30
75550,52,877,8,85.51,2023-09-13
75551,56,134,4,327.51,2022-10-20
75552,19,147,4,121.39,2023-05-29
75553,48,963,4,433.97,2024-05-13
75554,26,509,7,121.88,2023-12-02
75555,24,440,6,19.87,2024-08-07
75556,47,765,4,464.92,2023-10-21
75557,15,184,8,105.23,2023-04-13
75558,36,147,6,358.62,2022-12-29
75559,13,128,2,46.79,2023-10-30
75560,96,341,7,298.95,2024-06-12
75561,47,852,1,318.94,2022-12-26
75562,23,604,9,232.09,2023-09-25
75563,98,46,2,408.57,2022-10-30
75564,89,581,8,330.48,2023-11-25
75565,48,225,1,12.8,2023-11-01
75566,90,559,8,300.73,2024-06-16
75567,61,882,5,268.83,2022-12-07
75568,72,115,1,123.92,2023-07-14
75569,20,139,5,302.85,2024-01-24
75570,50,974,5,469.46,2023-12-04
75571,5,860,3,317.37,2023-04-07
75572,89,109,3,322.11,2023-09-12
75573,9,386,3,469.29,2024-02-28
75574,74,766,5,443.78,2023-01-20
75575,41,118,6,157.18,2024-04-20
75576,15,164,3,390.1,2024-02-12
75577,1,229,9,336.71,2023-03-29
75578,6,326,6,382.28,2024-04-28
75579,6,671,9,118.0,2024-02-17
75580,26,879,6,393.61,2023-04-12
75581,5,174,1,212.33,2024-02-18
75582,1,826,9,477.82,2024-08-12
75583,99,688,6,17.51,2024-02-21
75584,47,268,3,37.43,2024-03-19
75585,95,677,3,53.14,2024-07-01
75586,27,521,6,321.73,2022-10-30
75587,60,533,5,18.6,2024-07-02
75588,42,58,1,326.55,2023-05-27
75589,53,962,1,120.59,2023-07-19
75590,78,443,7,231.43,2023-05-15
75591,7,197,9,62.41,2023-02-26
75592,37,854,7,406.47,2024-03-27
75593,91,708,6,82.52,2023-11-09
75594,46,367,2,355.74,2023-08-07
75595,94,777,6,143.52,2023-04-03
75596,44,989,7,413.09,2023-12-17
75597,84,585,6,36.6,2022-10-14
75598,18,103,5,493.93,2022-10-07
75599,30,228,5,286.01,2022-11-03
75600,34,603,6,21.65,2023-11-03
75601,33,269,7,313.15,2023-11-01
75602,88,443,8,410.33,2023-08-28
75603,57,636,4,72.03,2023-01-12
75604,23,710,5,205.81,2024-01-16
75605,66,32,2,28.35,2024-01-25
75606,8,501,6,173.29,2023-10-12
75607,45,750,1,193.31,2024-08-22
75608,25,480,9,241.95,2024-02-20
75609,61,602,7,396.52,2024-03-03
75610,9,240,4,146.05,2023-04-03
75611,45,78,5,481.82,2023-05-05
75612,12,869,4,320.01,2023-09-09
75613,61,867,4,195.02,2023-10-23
75614,61,711,8,372.67,2023-05-28
75615,38,634,3,250.94,2022-09-23
75616,21,133,6,135.73,2023-05-02
75617,86,407,8,122.3,2023-10-24
75618,95,712,6,491.69,2023-11-03
75619,60,979,2,224.52,2023-03-22
75620,13,947,3,188.93,2022-11-01
75621,25,874,7,472.07,2023-08-28
75622,73,158,4,424.91,2023-01-23
75623,99,683,8,14.8,2023-04-23
75624,88,287,2,283.31,2022-11-28
75625,15,618,2,365.22,2022-11-19
75626,80,233,6,57.75,2023-10-21
75627,4,459,3,254.46,2022-11-15
75628,97,635,4,262.27,2023-02-06
75629,35,804,5,323.7,2022-10-06
75630,70,26,2,454.49,2023-09-06
75631,7,817,5,134.33,2023-09-23
75632,84,15,2,432.73,2024-03-23
75633,99,708,8,177.74,2023-07-14
75634,59,807,2,296.44,2024-01-31
75635,96,746,8,400.09,2023-05-03
75636,13,594,7,113.2,2023-02-24
75637,25,398,1,287.45,2023-10-07
75638,81,908,2,111.44,2024-06-25
75639,70,462,2,23.3,2023-08-12
75640,53,856,5,276.07,2022-09-01
75641,16,214,2,114.21,2024-06-10
75642,59,146,3,170.18,2024-08-09
75643,42,156,3,498.41,2023-11-13
75644,83,615,8,53.76,2023-05-13
75645,36,685,6,479.86,2024-07-21
75646,31,313,7,217.95,2024-01-17
75647,98,313,4,268.37,2024-08-25
75648,85,39,3,454.65,2024-06-14
75649,44,376,7,155.46,2024-08-02
75650,66,771,5,302.3,2023-07-29
75651,40,670,7,412.43,2023-07-10
75652,76,352,5,83.23,2023-11-30
75653,64,620,6,95.36,2024-04-12
75654,89,605,7,116.6,2022-09-16
75655,51,628,4,282.19,2023-07-05
75656,53,66,1,478.79,2022-10-01
75657,42,155,2,338.13,2023-02-23
75658,85,126,9,56.47,2024-05-04
75659,89,128,1,452.83,2024-02-11
75660,2,450,4,327.54,2022-09-21
75661,94,133,3,118.81,2022-12-21
75662,1,682,7,15.5,2023-11-02
75663,5,692,5,58.29,2023-06-13
75664,51,8,7,344.76,2023-04-25
75665,83,128,7,10.82,2024-04-12
75666,32,444,2,50.01,2023-04-30
75667,14,88,8,135.96,2023-12-16
75668,83,359,9,313.56,2024-01-24
75669,87,754,1,272.74,2024-07-11
75670,35,952,7,55.82,2024-06-03
75671,62,888,8,61.68,2024-05-24
75672,27,161,3,165.31,2023-01-30
75673,89,62,2,416.21,2023-06-05
75674,94,303,6,40.59,2024-02-18
75675,28,669,5,391.01,2023-05-04
75676,72,537,7,148.94,2023-11-30
75677,12,787,4,59.86,2024-04-02
75678,8,704,3,414.38,2024-04-16
75679,4,286,2,393.35,2022-12-20
75680,4,194,6,379.31,2023-08-12
75681,56,459,8,455.76,2023-11-13
75682,21,381,4,164.48,2024-05-02
75683,32,442,2,367.53,2024-02-01
75684,82,811,6,40.69,2024-07-19
75685,33,147,6,340.07,2023-10-02
75686,89,376,2,421.51,2023-11-08
75687,30,915,7,350.11,2023-09-24
75688,27,287,1,53.36,2023-06-18
75689,35,447,8,50.37,2023-05-20
75690,76,362,2,159.3,2022-10-30
75691,26,94,7,174.88,2024-02-06
75692,93,409,7,376.6,2023-04-19
75693,62,876,4,321.27,2023-05-25
75694,49,374,5,117.78,2024-04-25
75695,65,543,1,262.91,2023-05-03
75696,67,636,1,96.93,2024-07-30
75697,20,750,1,289.03,2024-07-15
75698,99,309,8,399.32,2024-06-07
75699,81,149,5,179.66,2022-09-29
75700,97,121,9,344.72,2023-11-25
75701,33,829,9,441.14,2023-08-02
75702,53,323,6,119.02,2024-07-24
75703,25,845,8,243.46,2023-01-16
75704,44,199,3,192.05,2024-02-24
75705,56,752,1,386.29,2024-01-08
75706,99,143,3,370.29,2023-07-10
75707,78,923,2,91.7,2024-02-08
75708,47,419,5,459.08,2023-12-10
75709,37,455,2,357.75,2023-02-05
75710,30,310,7,230.91,2023-12-23
75711,4,912,3,332.99,2023-02-22
75712,17,311,7,100.27,2024-04-24
75713,22,677,9,223.41,2024-08-24
75714,55,521,7,15.48,2024-06-19
75715,90,552,3,47.4,2023-07-15
75716,5,320,7,54.38,2024-07-02
75717,14,185,5,202.76,2023-06-04
75718,68,886,7,150.98,2023-07-30
75719,25,798,1,404.9,2023-10-07
75720,36,889,2,466.9,2024-05-13
75721,36,288,3,160.21,2022-10-14
75722,6,920,7,337.92,2023-02-04
75723,13,393,5,188.65,2023-09-19
